Kilometers,Color,Car Brand,Model,Price,Engine,Vehicle Age
312500,Yeşil,Toyota,Corolla,349500.0,1.6,27
228500,Beyaz,Ford,Fiesta,449000.0,1.4,14
236000,Beyaz,Citroen,C-Elysee,510000.0,1.6,7
42000,Turuncu,Renault,Clio,912500.0,1.0,2
310000,Kırmızı,Volkswagen,Polo,315000.0,1.6,26
170000,Beyaz,Renault,Clio,545900.0,1.5,8
205000,Kırmızı,Volkswagen,Polo,405000.0,1.4,16
307000,Beyaz,Renault,Clio,360000.0,1.4,21
18000,Gri,Fiat,Egea,835000.0,1.3,1
330000,Siyah,Audi,A4,870000.0,2.0,12
215000,Bej,Fiat,Linea,420000.0,1.6,13
220000,Gri (Gümüş),Fiat,Linea,420000.0,1.4,16
180000,Mavi,Citroen,C3,365000.0,1.4,19
230000,Siyah,Renault,Clio,375000.0,1.2,19
218000,Siyah,Volkswagen,Golf,490000.0,1.6,16
147000,Beyaz,Audi,A3,795000.0,1.6,13
180000,Beyaz,Volkswagen,Polo,525000.0,1.6,12
264000,Gri (Gümüş),Ford,Focus,405000.0,1.6,24
198000,Beyaz,Volkswagen,Polo,580000.0,1.2,11
239000,Beyaz,Fiat,Linea,475000.0,1.3,9
68850,Beyaz,Opel,Corsa,715000.0,1.4,5
132000,Füme,Toyota,Corolla,929950.0,1.8,5
123000,Bordo,Volkswagen,Golf,1015000.0,1.6,6
275000,Füme,Opel,Astra,575000.0,1.3,13
50665,Gri,Ford,Fiesta,225000.0,1.25,26
240000,Gri (Gümüş),Ford,Focus,560000.0,1.6,15
194000,Gri,Ford,Focus,645000.0,1.6,12
231500,Beyaz,Citroen,C5,660000.0,1.6,12
188000,Beyaz,Fiat,Egea,595000.0,1.6,7
102500,Siyah,Opel,Corsa,470000.0,1.4,13
162000,Beyaz,Renault,Clio,395000.0,1.4,20
77000,Beyaz,Renault,Clio,569950.0,0.9,4
128000,Beyaz,Opel,Astra,655000.0,1.6,7
240000,Beyaz,Citroen,Saxo,225000.0,1.5,22
141000,Bordo,Volkswagen,Golf,890000.0,1.6,6
60000,Beyaz,Fiat,Egea,655000.0,1.4,3
188000,Beyaz,Volkswagen,Polo,645000.0,1.4,8
350000,Yeşil,Citroen,Xsara,188000.0,1.6,26
314000,Gri (Gümüş),Citroen,C4,310000.0,1.6,19
270000,Gri,Ford,Focus,440000.0,1.6,14
220000,Bej,Opel,Corsa,510000.0,1.3,13
256000,Siyah,Fiat,Linea,380000.0,1.6,13
100118,Mavi,Opel,Astra,939900.0,1.5,4
55650,Gri,Opel,Corsa,610000.0,1.2,9
245350,Gri,Ford,Focus,430000.0,1.6,13
131000,Gri,Ford,Fiesta,485000.0,1.4,13
218000,Beyaz,Volkswagen,Golf,700000.0,1.6,10
82200,Gri,Volkswagen,Golf,720000.0,1.6,13
180000,Beyaz,Renault,Fluence,575000.0,1.5,11
223435,Füme,Volkswagen,Polo,299750.0,1.6,26
103000,Beyaz,Toyota,Corolla,720000.0,1.33,9
74000,Gri (metalik),Toyota,Corolla,845000.0,1.33,7
201525,Beyaz,Ford,Fiesta,519900.0,1.5,11
196000,Beyaz,Audi,A4,953000.0,2.0,11
332000,Siyah,Audi,A3,585000.0,2.0,18
90000,Lacivert,Toyota,Corolla,645000.0,1.6,17
183000,Beyaz,Audi,A3,914850.0,1.6,11
46000,Gri,Opel,Astra,915500.0,1.4,4
13670,Beyaz,Fiat,Egea,732500.0,1.4,2
147000,Beyaz,Opel,Corsa,535000.0,1.3,10
121000,Beyaz,Toyota,Corolla,875000.0,1.4,9
198250,Beyaz,Ford,Focus,725000.0,1.5,9
298000,Beyaz,Opel,Astra,395000.0,1.3,17
115000,Gri,Ford,Focus,899950.0,1.5,5
119000,Beyaz,Fiat,Linea,515000.0,1.4,9
220000,Gri (Gümüş),Audi,A4,650000.0,1.6,17
209900,Mavi (metalik),Ford,Fiesta,593000.0,1.5,11
160000,Beyaz,Volkswagen,Polo,750000.0,1.4,8
121000,Beyaz,Citroen,C-Elysee,550000.0,1.6,8
198000,Beyaz,Opel,Astra,585000.0,1.6,11
162480,Beyaz,Renault,Clio,615000.0,1.5,9
120000,Diğer,Ford,Fiesta,570000.0,1.0,11
248000,Turuncu,Opel,Corsa,278000.0,1.2,25
178000,Beyaz,Fiat,Egea,470000.0,1.3,7
277777,Gri,Fiat,Linea,350000.0,1.3,16
131000,Beyaz,Fiat,Egea,654990.0,1.6,5
94500,Beyaz,Fiat,Egea,580000.0,1.3,7
98000,Siyah,Volkswagen,Polo,700000.0,1.4,9
207000,Siyah,Audi,A3,555000.0,1.6,18
24965,Beyaz,Citroen,C-Elysee,824000.0,1.5,2
134000,Beyaz,Volkswagen,Polo,600000.0,1.4,13
223000,Mavi,Ford,Focus,430000.0,1.6,23
315000,Gri (Gümüş),Volkswagen,Golf,450000.0,1.6,22
220000,Mavi (metalik),Citroen,C-Elysee,480000.0,1.6,12
205000,Beyaz,Citroen,C4,535000.0,1.6,14
165000,Beyaz,Volkswagen,Golf,735000.0,1.6,8
162000,Beyaz,Volkswagen,Polo,620000.0,1.4,8
230000,Siyah,Fiat,Linea,450000.0,1.3,12
360000,Kırmızı,Ford,Fiesta,155000.0,1.4,30
139000,Bej,Renault,Fluence,600000.0,1.5,14
72000,Beyaz,Fiat,Egea,695000.0,1.3,4
112000,Beyaz,Renault,Clio,655000.0,1.5,5
270000,Gri,Opel,Corsa,365000.0,1.3,20
191000,Gri (metalik),Ford,Focus,780000.0,1.6,8
186946,Gri (Gümüş),Toyota,Corolla,635000.0,1.4,12
151000,Gri,Renault,Clio,359750.0,1.2,20
275000,Beyaz,Renault,Clio,340750.0,1.4,21
126500,Beyaz,Ford,Focus,810000.0,1.6,11
51000,Kırmızı,Volkswagen,Polo,955000.0,1.0,3
189700,Gri,Opel,Astra,475000.0,1.3,13
251700,Siyah,Renault,Fluence,483500.0,1.5,13
106000,Beyaz,Ford,Fiesta,465000.0,1.25,11
171000,Gri (Gümüş),Volkswagen,Polo,425000.0,1.4,20
209500,Beyaz,Citroen,C-Elysee,534500.0,1.6,8
159000,Füme,Ford,Fiesta,525000.0,1.4,14
300000,Beyaz,Volkswagen,Polo,465000.0,1.4,10
205000,Kırmızı,Toyota,Corolla,390000.0,1.6,24
72500,Beyaz,Fiat,Linea,600000.0,1.3,11
175000,Beyaz,Toyota,Corolla,595000.0,1.6,12
270000,Kırmızı,Toyota,Corolla,450000.0,1.6,21
138000,Beyaz,Fiat,Linea,560000.0,1.3,10
83000,Kırmızı,Opel,Astra,885000.0,1.4,8
362000,Gri,Audi,A6,715000.0,2.0,16
192000,Beyaz,Renault,Fluence,619000.0,1.5,10
385000,Gri,Audi,A6,850000.0,2.0,16
162000,Beyaz,Opel,Corsa,420000.0,1.3,19
134800,Beyaz,Audi,A3,905000.0,1.6,12
110000,Gri,Opel,Corsa,590000.0,1.4,14
150000,Beyaz,Fiat,Linea,425000.0,1.3,10
115000,Beyaz,Volkswagen,Golf,765000.0,1.2,9
165000,Gri,Renault,Clio,575000.0,1.5,11
169000,Beyaz,Ford,Focus,600000.0,1.6,9
207000,Beyaz,Volkswagen,Polo,510000.0,1.2,12
260000,Kırmızı,Volkswagen,Polo,264000.0,1.6,26
298000,Beyaz,Volkswagen,Golf,620000.0,1.6,13
129800,Gri,Opel,Astra,650000.0,1.6,13
203000,Beyaz,Toyota,Corolla,575000.0,1.4,11
192800,Gri,Ford,Focus,445000.0,1.6,19
250,Kırmızı,Audi,100,119000.0,2.0,0
6001,Turuncu,Opel,Corsa,1039750.0,1.2,1
50000,Beyaz,Volkswagen,Golf,850000.0,1.2,8
117000,Beyaz,Volkswagen,Golf,680000.0,1.6,12
274000,Beyaz,Fiat,Linea,500000.0,1.6,13
167000,Gri (Gümüş),Citroen,C4,540000.0,1.4,12
228000,Kahverengi,Volkswagen,Golf,839500.0,1.6,9
300000,Beyaz,Citroen,C-Elysee,425500.0,1.6,9
218581,Kırmızı,Volkswagen,Polo,275000.0,1.6,26
139300,Beyaz,Toyota,Corolla,705000.0,1.4,11
187000,Beyaz,Opel,Corsa,412000.0,1.3,20
85000,Beyaz,Opel,Corsa,570000.0,1.4,13
205000,Kırmızı,Volkswagen,Polo,330000.0,1.4,24
180000,Beyaz,Ford,Fiesta,230003.0,1.25,25
211000,Gri (metalik),Renault,Fluence,475000.0,1.5,13
112000,Gri,Citroen,C4,550000.0,1.6,16
250000,Beyaz,Renault,Fluence,550000.0,1.5,10
113000,Beyaz,Renault,Clio,635000.0,1.5,8
191000,Kırmızı,Volkswagen,Golf,856750.0,1.6,8
295000,Siyah,Volkswagen,Golf,430000.0,1.6,18
206000,Mavi,Volkswagen,Polo,355000.0,1.6,26
240000,Gri (metalik),Audi,A3,540000.0,1.6,16
148000,Beyaz,Citroen,C4,480000.0,1.6,13
79800,Beyaz,Opel,Astra,670000.0,1.6,11
269000,Gri,Ford,Fiesta,365000.0,1.4,20
169000,Gri,Fiat,Linea,390000.0,1.4,16
242000,Beyaz,Fiat,Linea,400000.0,1.3,11
160000,Gri,Fiat,Linea,485000.0,1.3,7
87000,Beyaz,Ford,Focus,840000.0,1.6,9
75100,Beyaz,Fiat,Linea,540000.0,1.3,10
211000,Siyah,Volkswagen,Golf,625000.0,1.6,13
265000,Beyaz,Opel,Corsa,415000.0,1.3,18
120000,Beyaz,Ford,Fiesta,515000.0,1.25,13
181000,Gri (metalik),Renault,Fluence,395000.0,1.5,14
221000,Füme,Fiat,Linea,400000.0,1.3,12
299500,Gri,Ford,Focus,545000.0,1.6,13
38000,Beyaz,Opel,Corsa,580000.0,1.4,13
195000,Mavi (metalik),Opel,Corsa,430000.0,1.2,12
260800,Gri (Gümüş),Opel,Corsa,395000.0,1.3,15
270000,Gri,Toyota,Corolla,430000.0,1.6,20
303000,Gri,Audi,A3,665000.0,1.6,19
233000,Beyaz,Opel,Corsa,290000.0,1.4,26
300000,Gri (Gümüş),Toyota,Corolla,625000.0,1.6,19
207000,Gri,Ford,Fiesta,419500.0,1.4,18
107000,Beyaz,Renault,Clio,650000.0,1.5,8
350000,Beyaz,Audi,80,224900.0,1.6,0
177000,Beyaz,Volkswagen,Polo,310000.0,1.6,27
149000,Beyaz,Fiat,Egea,648000.0,1.6,8
6200,Beyaz,Opel,Corsa,1075000.0,1.2,1
74000,Beyaz,Toyota,Corolla,855000.0,1.6,9
87000,Beyaz,Fiat,Linea,542000.0,1.3,11
240000,Kırmızı,Volkswagen,Polo,220000.0,1.6,26
181000,Beyaz,Ford,Fiesta,250000.0,1.4,16
49000,Kırmızı,Opel,Corsa,688000.0,1.4,5
380000,Gri (Gümüş),Ford,Focus,370000.0,1.6,23
19000,Beyaz,Fiat,Egea,760000.0,1.4,4
119000,Mavi,Opel,Astra,535000.0,1.6,19
144000,Beyaz,Ford,Focus,950000.0,1.5,6
181000,Gri (metalik),Fiat,Linea,317000.0,1.3,11
131500,Beyaz,Fiat,Linea,495000.0,1.3,11
39040,Mavi,Renault,Clio,835000.0,1.0,2
84700,Beyaz,Toyota,Corolla,960000.0,1.4,6
270000,Füme,Opel,Astra,485000.0,1.3,13
300000,Gri (metalik),Opel,Astra,362000.0,1.6,23
86000,Beyaz,Toyota,Corolla,917500.0,1.8,3
109500,Beyaz,Volkswagen,Golf,705000.0,1.2,9
201000,Gri (Gümüş),Fiat,Linea,425000.0,1.3,14
308000,Gri,Toyota,Corolla,490000.0,1.4,16
268000,Yeşil,Toyota,Corolla,340000.0,1.6,30
72500,Beyaz,Renault,Clio,625900.0,1.5,4
50000,Beyaz,Fiat,Egea,790000.0,1.3,1
157000,Beyaz,Fiat,Linea,535000.0,1.3,10
236000,Beyaz,Ford,Focus,485000.0,1.6,18
99000,Beyaz,Opel,Corsa,750000.0,1.4,5
137000,Siyah,Ford,Focus,645000.0,1.6,13
385000,Gri (metalik),Toyota,Corolla,187000.0,1.3,0
170000,Gri (Gümüş),Toyota,Corolla,720000.0,1.6,11
306000,Gri (metalik),Volkswagen,Polo,360000.0,1.4,20
227000,Siyah,Volkswagen,Golf,775000.0,1.6,11
90000,Lacivert,Opel,Corsa,764000.0,1.4,5
148000,Gri,Ford,Focus,685000.0,1.6,11
71350,Siyah,Opel,Astra,950000.0,1.6,7
110000,Siyah,Opel,Corsa,522000.0,1.4,14
78000,Beyaz,Fiat,Egea,678000.0,1.4,3
57200,Beyaz,Fiat,Egea,680000.0,1.3,4
244000,Beyaz,Opel,Astra,420000.0,1.3,15
265000,Gri,Opel,Astra,400000.0,1.6,23
182000,Beyaz,Volkswagen,Polo,434500.0,1.4,18
201000,Gri,Fiat,Linea,475000.0,1.3,10
1400,Beyaz,Fiat,Egea,712000.0,1.4,4
199000,Beyaz,Renault,Fluence,530000.0,1.5,8
128600,Beyaz,Ford,Focus,725000.0,1.5,9
127000,Beyaz,Renault,Clio,715000.0,1.5,5
123000,Beyaz,Fiat,Egea,650000.0,1.3,8
190000,Füme,Ford,Focus,560000.0,1.6,13
157000,Beyaz,Audi,A3,899900.0,1.6,11
204000,Beyaz,Volkswagen,Polo,485000.0,1.2,12
248000,Füme,Volkswagen,Golf,670000.0,1.6,14
143000,Beyaz,Fiat,Egea,565000.0,1.4,6
146000,Beyaz,Volkswagen,Polo,705000.0,1.4,7
263000,Gri,Opel,Corsa,395000.0,1.3,18
131000,Gri (Gümüş),Renault,Fluence,680000.0,1.6,13
155000,Beyaz,Volkswagen,Polo,740000.0,1.4,8
277000,Füme,Renault,Clio,285000.0,1.5,19
234000,Beyaz,Volkswagen,Polo,520000.0,1.2,10
114000,Kırmızı,Volkswagen,Polo,710000.0,1.4,8
348000,Kahverengi,Opel,Astra,515000.0,1.3,11
219000,Gri (Gümüş),Renault,Fluence,525000.0,1.5,13
82000,Beyaz,Opel,Corsa,765000.0,1.5,4
127000,Beyaz,Ford,Fiesta,530000.0,1.25,10
147000,Yeşil,Ford,Focus,550000.0,1.6,22
223000,Beyaz,Citroen,C-Elysee,362000.0,1.6,8
193000,Beyaz,Volkswagen,Polo,335000.0,1.6,24
25000,Beyaz,Fiat,Egea,740000.0,1.3,3
330000,Şampanya,Opel,Astra,250000.0,1.6,26
112000,Füme,Volkswagen,Polo,640000.0,1.4,14
175000,Beyaz,Fiat,Linea,525000.0,1.3,11
186000,Beyaz,Volkswagen,Polo,535000.0,1.2,12
337000,Lacivert,Volkswagen,Polo,250000.0,1.6,27
305000,Kırmızı,Citroen,C4,385000.0,1.6,16
178000,Beyaz,Renault,Clio,530000.0,1.5,6
182000,Kırmızı,Opel,Corsa,350000.0,1.4,25
354469,Gri,Audi,A4,315000.0,1.8,24
274000,Gri (Gümüş),Toyota,Corolla,410000.0,1.6,21
188249,Siyah,Opel,Astra,610000.0,1.6,13
218829,Beyaz,Volkswagen,Polo,320000.0,1.6,23
180000,Gri (Gümüş),Renault,Clio,310000.0,1.5,19
165000,Beyaz,Volkswagen,Golf,700000.0,1.6,8
74000,Beyaz,Fiat,Egea,639000.0,1.3,4
238000,Siyah,Audi,A3,475000.0,1.6,17
265000,Gri (metalik),Opel,Corsa,355000.0,1.3,19
355000,Gri (titanyum),Audi,A4,675000.0,2.0,18
4650,Gri,Toyota,Corolla,1075000.0,1.2,3
79000,Beyaz,Renault,Clio,749950.0,1.0,3
23000,Beyaz,Volkswagen,Polo,1035000.0,1.0,3
249000,Turkuaz,Citroen,C3,265000.0,1.6,19
129000,Beyaz,Volkswagen,Golf,935750.0,1.6,5
227000,Gri,Opel,Corsa,430000.0,1.3,17
168000,Siyah,Citroen,C3,359000.0,1.4,20
190000,Beyaz,Opel,Corsa,470000.0,1.2,12
222000,Siyah,Ford,Focus,565000.0,1.6,13
92000,Beyaz,Citroen,C-Elysee,525000.0,1.2,11
360000,Gri (Gümüş),Audi,A6,580000.0,1.4,20
6100,Gri (metalik),Fiat,Egea,860000.0,1.3,1
6853,Beyaz,Opel,Corsa,1030000.0,1.2,2
171000,Gri,Opel,Astra,550000.0,1.3,12
192500,Siyah,Fiat,Linea,435000.0,1.4,16
197000,Füme,Audi,A3,660000.0,1.6,17
320000,Beyaz,Renault,Clio,335000.0,1.5,17
295000,Beyaz,Toyota,Corolla,410000.0,1.6,29
271000,Gri (Gümüş),Toyota,Corolla,330000.0,1.3,28
15500,Beyaz,Fiat,Egea,755000.0,1.4,2
80000,Kırmızı,Volkswagen,Golf,1025000.0,1.0,7
37000,Kırmızı,Renault,Clio,768000.0,1.0,2
97500,Beyaz,Renault,Fluence,740000.0,1.5,8
181000,Gri,Ford,Focus,505000.0,1.6,14
200000,Füme,Audi,A3,930000.0,1.0,7
160000,Beyaz,Volkswagen,Polo,540000.0,1.4,13
71000,Lacivert,Opel,Corsa,495000.0,1.4,12
178000,Gri,Ford,Focus,550000.0,1.6,12
138000,Beyaz,Opel,Corsa,550000.0,1.2,12
175000,Gri (Gümüş),Toyota,Corolla,555000.0,1.6,15
84000,Kırmızı,Opel,Astra,779000.0,1.4,9
163000,Gri (Gümüş),Ford,Focus,765000.0,1.6,7
104000,Beyaz,Opel,Astra,650000.0,1.6,9
138000,Beyaz,Ford,Fiesta,580000.0,1.5,11
200000,Yeşil,Opel,Corsa,240000.0,1.4,26
99000,Beyaz,Renault,Clio,668000.0,1.5,6
129000,Siyah,Ford,Focus,675000.0,1.6,12
263000,Gri (titanyum),Ford,Fiesta,380000.0,1.4,13
109877,Beyaz,Volkswagen,Golf,930000.0,1.6,7
270000,Gri (Gümüş),Ford,Focus,585000.0,1.6,15
223000,Siyah,Volkswagen,Polo,440000.0,1.4,18
166000,Gri (Gümüş),Opel,Astra,540000.0,1.6,13
293000,Kırmızı,Volkswagen,Polo,260000.0,1.6,26
110000,Beyaz,Fiat,Egea,594000.0,1.3,4
198000,Gri (Gümüş),Opel,Astra,400000.0,1.6,23
176500,Gri,Ford,Fiesta,537000.0,1.4,13
357000,Beyaz,Fiat,Linea,357500.0,1.3,16
193000,Siyah,Audi,A4,915000.0,2.0,9
190000,Siyah,Opel,Corsa,415000.0,1.4,17
183600,Mavi,Opel,Astra,800000.0,1.6,14
250000,Gri (Gümüş),Opel,Corsa,260000.0,1.4,27
170000,Beyaz,Renault,Fluence,585000.0,1.5,9
180000,Beyaz,Fiat,Egea,525000.0,1.3,7
90000,Beyaz,Toyota,Corolla,767000.0,1.4,8
44440,Kırmızı,Fiat,Egea,625000.0,1.4,7
300000,Siyah,Volkswagen,Golf,400000.0,1.6,17
163000,Gri,Renault,Fluence,737500.0,1.5,8
17000,Kırmızı,Fiat,Egea,735000.0,1.4,4
244000,Gri,Renault,Fluence,520000.0,1.5,12
223000,Beyaz,Renault,Clio,335000.0,1.4,23
215000,Gri (Gümüş),Ford,Focus,465000.0,1.6,14
203400,Beyaz,Fiat,Linea,420000.0,1.3,12
280000,Beyaz,Renault,Fluence,497000.0,1.5,10
145000,Beyaz,Renault,Fluence,605500.0,1.5,11
119800,Beyaz,Fiat,Egea,629750.0,1.3,4
120400,Beyaz,Fiat,Egea,652900.0,1.3,4
167000,Beyaz,Citroen,C-Elysee,555000.0,1.6,8
76000,Beyaz,Toyota,Corolla,707000.0,1.33,8
136000,Gri (Gümüş),Volkswagen,Polo,630000.0,1.4,11
258000,Gri,Opel,Corsa,365000.0,1.3,18
194000,Mavi,Volkswagen,Polo,335000.0,1.4,18
246000,Beyaz,Fiat,Linea,350000.0,1.3,12
274000,Siyah,Volkswagen,Polo,365000.0,1.4,15
85000,Gri,Opel,Corsa,575000.0,1.2,10
54800,Gri,Opel,Corsa,825000.0,1.5,4
123000,Beyaz,Volkswagen,Golf,670000.0,1.4,12
305000,Gri,Renault,Fluence,433000.0,1.5,13
194000,Beyaz,Renault,Clio,485000.0,1.5,12
286500,Siyah,Ford,Focus,452500.0,1.6,13
212000,Siyah,Toyota,Corolla,570000.0,1.4,13
179000,Beyaz,Ford,Focus,715000.0,1.6,9
214000,Gri,Renault,Fluence,680000.0,1.5,10
54500,Beyaz,Fiat,Egea,598000.0,1.3,5
181000,Gri,Toyota,Corolla,219999.0,1.6,0
240000,Gri (Gümüş),Fiat,Linea,325000.0,1.3,10
192198,Bej,Renault,Fluence,448000.0,1.5,11
214000,Gri (Gümüş),Ford,Fiesta,524500.0,1.4,15
120000,Beyaz,Citroen,C-Elysee,635000.0,1.6,9
170000,Beyaz,Ford,Focus,720000.0,1.6,13
189000,Beyaz,Renault,Fluence,675000.0,1.5,10
270000,Mavi,Opel,Corsa,285000.0,1.4,24
90900,Siyah,Volkswagen,Golf,660000.0,1.4,12
279700,Yeşil,Opel,Corsa,283000.0,1.4,27
240000,Gri (Gümüş),Citroen,C5,515000.0,1.6,13
342000,Bej,Renault,Fluence,400000.0,1.5,14
50000,Beyaz,Renault,Clio,580000.0,0.9,4
134900,Siyah,Volkswagen,Polo,665000.0,1.4,11
241000,Bordo,Toyota,Corolla,375000.0,1.6,30
190000,Beyaz,Fiat,Linea,428000.0,1.3,12
200000,Beyaz,Opel,Astra,567000.0,1.6,9
299500,Beyaz,Volkswagen,Golf,625000.0,1.6,10
191000,Beyaz,Fiat,Linea,455000.0,1.3,11
265000,Gri (Gümüş),Ford,Focus,420000.0,1.6,25
128000,Bordo,Fiat,Linea,465000.0,1.3,10
238000,Mavi (metalik),Volkswagen,Polo,299750.0,1.6,24
242000,Gri,Renault,Clio,390000.0,1.5,16
115950,Beyaz,Volkswagen,Polo,489000.0,1.2,12
275000,Kırmızı,Opel,Corsa,375000.0,1.3,20
255000,Beyaz,Opel,Corsa,375000.0,1.3,17
7900,Beyaz,Fiat,Egea,792750.0,1.4,1
20000,Beyaz,Toyota,Corolla,1050000.0,1.6,4
159000,Gri,Opel,Astra,399500.0,1.6,23
107000,Beyaz,Opel,Astra,659000.0,1.6,13
320000,Kırmızı,Ford,Focus,345000.0,1.6,23
178000,Gri,Opel,Astra,750000.0,1.4,9
190000,Gri (metalik),Renault,Fluence,670000.0,1.5,10
248000,Beyaz,Ford,Focus,465000.0,1.6,19
256000,Lacivert,Opel,Corsa,290000.0,1.4,23
140000,Siyah,Opel,Astra,695000.0,1.4,13
267000,Kırmızı,Opel,Corsa,342000.0,1.3,19
206000,Gri,Opel,Corsa,430000.0,1.3,16
240000,Beyaz,Volkswagen,Polo,335000.0,1.4,23
193000,Beyaz,Citroen,C4,430000.0,1.6,12
198500,Siyah,Citroen,C3,470000.0,1.6,15
36000,Siyah,Renault,Clio,889000.0,1.3,4
203000,Beyaz,Opel,Corsa,483000.0,1.3,10
141000,Gri,Ford,Focus,730000.0,1.5,7
37350,Beyaz,Fiat,Egea,650000.0,1.4,4
178000,Lacivert,Toyota,Corolla,485000.0,1.6,20
325000,Gri (Gümüş),Renault,Fluence,445000.0,1.5,13
92000,Siyah,Ford,Fiesta,660000.0,1.5,11
198500,Beyaz,Fiat,Linea,466000.0,1.3,10
366000,Kırmızı,Opel,Corsa,220000.0,1.4,30
203000,Beyaz,Volkswagen,Golf,825000.0,1.6,9
92300,Beyaz,Ford,Fiesta,720000.0,1.0,10
245000,Beyaz,Ford,Focus,400000.0,1.6,19
279000,Beyaz,Ford,Fiesta,365000.0,1.4,17
119000,Beyaz,Renault,Fluence,665000.0,1.5,8
123000,Beyaz,Toyota,Corolla,648500.0,1.4,12
234000,Gri,Ford,Fiesta,285000.0,1.25,23
77000,Beyaz,Citroen,C-Elysee,710000.0,1.6,9
73000,Beyaz,Fiat,Egea,651000.0,1.3,3
192000,Beyaz,Fiat,Egea,645000.0,1.6,5
233300,Beyaz,Citroen,C-Elysee,525000.0,1.6,9
241000,Gri (Gümüş),Renault,Fluence,550000.0,1.5,12
191000,Gri (Gümüş),Toyota,Corolla,550000.0,1.6,17
273000,Gri,Renault,Fluence,485000.0,1.5,12
108000,Beyaz,Toyota,Corolla,645000.0,1.33,10
126000,Lacivert,Fiat,Egea,650000.0,1.4,8
187596,Siyah,Citroen,C3,555000.0,1.4,12
144448,Beyaz,Volkswagen,Golf,730000.0,1.2,9
238000,Füme,Ford,Focus,410000.0,1.6,18
100000,Siyah,Toyota,Corolla,290000.0,1.6,17
79010,Beyaz,Ford,Focus,975000.0,1.6,7
250000,Siyah,Citroen,C1,401000.0,1.4,16
35000,Gri,Opel,Corsa,885000.0,1.2,4
164000,Beyaz,Volkswagen,Polo,720000.0,1.4,8
112000,Beyaz,Fiat,Linea,509000.0,1.3,10
100000,Beyaz,Volkswagen,Polo,740000.0,1.2,8
293000,Gri,Opel,Corsa,360000.0,1.3,18
263000,Gri,Fiat,Linea,420000.0,1.3,15
244000,Beyaz,Renault,Fluence,565000.0,1.5,11
113000,Beyaz,Volkswagen,Golf,920000.0,1.2,9
171000,Beyaz,Audi,A3,835000.0,1.6,9
133000,Beyaz,Volkswagen,Polo,650000.0,1.6,11
195000,Gri,Toyota,Corolla,590000.0,1.6,17
179000,Gri,Renault,Clio,369000.0,1.4,18
102000,Gri,Opel,Corsa,575000.0,1.2,15
253000,Mavi,Ford,Focus,329000.0,1.6,19
73700,Kahverengi,Ford,Fiesta,735000.0,1.5,7
112500,Beyaz,Fiat,Egea,630000.0,1.4,5
70000,Füme,Opel,Corsa,670000.0,1.4,13
98000,Beyaz,Volkswagen,Golf,980000.0,1.6,6
174000,Beyaz,Ford,Fiesta,575000.0,1.5,11
325000,Kırmızı,Opel,Astra,217000.0,1.6,29
250000,Beyaz,Volkswagen,Golf,815000.0,1.6,8
83000,Beyaz,Renault,Clio,660500.0,1.5,11
94500,Beyaz,Volkswagen,Polo,710000.0,1.2,9
137000,Gri (Gümüş),Ford,Focus,650000.0,1.6,11
150000,Beyaz,Renault,Fluence,650000.0,1.5,9
230380,Gri,Opel,Astra,475000.0,1.3,18
129000,Gri (Gümüş),Ford,Focus,960000.0,1.5,6
212000,Siyah,Opel,Astra,545000.0,1.3,13
272000,Gri (Gümüş),Volkswagen,Golf,394500.0,1.6,18
283000,Gri,Ford,Focus,481000.0,1.6,21
145000,Beyaz,Citroen,C5,770000.0,1.6,9
270000,Beyaz,Volkswagen,Polo,320000.0,1.6,26
127000,Kırmızı,Ford,Fiesta,643000.0,1.6,11
86400,Beyaz,Renault,Clio,640000.0,1.5,8
280000,Gri,Volkswagen,Golf,315000.0,1.6,25
6100,Füme,Fiat,Egea,790000.0,1.4,1
210000,Kırmızı,Citroen,C3,357000.0,1.4,19
21000,Gri (Gümüş),Opel,Corsa,735000.0,1.2,4
22000,Kırmızı,Citroen,C3,850000.0,1.2,3
183000,Beyaz,Fiat,Egea,542500.0,1.3,7
80000,Siyah,Renault,Clio,725000.0,1.5,8
400000,Gri (Gümüş),Ford,Focus,340000.0,1.4,19
178900,Beyaz,Renault,Fluence,596500.0,1.5,11
134000,Gri (Gümüş),Ford,Fiesta,508000.0,1.4,19
290000,Beyaz,Toyota,Corolla,595000.0,1.4,9
223000,Gri,Opel,Astra,450000.0,1.6,24
120000,Beyaz,Fiat,Egea,690000.0,1.3,5
195000,Gri,Ford,Focus,553000.0,1.6,13
152000,Gri,Fiat,Linea,475000.0,1.3,10
162000,Beyaz,Citroen,C-Elysee,578000.0,1.6,8
18500,Beyaz,Toyota,Corolla,912000.0,1.5,2
33000,Kırmızı,Renault,Clio,700000.0,0.9,4
267000,Gri,Ford,Fiesta,428500.0,1.5,11
382000,Beyaz,Renault,Clio,290000.0,1.4,24
255000,Kırmızı,Renault,Clio,150000.0,1.4,28
341500,Gri (Gümüş),Renault,Clio,300000.0,1.4,19
209000,Beyaz,Citroen,C-Elysee,550000.0,1.6,8
101000,Beyaz,Volkswagen,Golf,830000.0,1.2,9
340000,Füme,Ford,Fiesta,325000.0,1.4,19
19500,Beyaz,Fiat,Egea,732500.0,1.4,1
120000,Beyaz,Volkswagen,Polo,567500.0,1.6,13
196295,Beyaz,Fiat,Linea,488500.0,1.3,12
